gender,age,married,education,value_main_house,future_expenses,%_spend_future_win,risk,tot_amm_year_retirement_plans,tot_value_retirement_plans,tot_income_month,tot_loans_rest,tot_amm_acc,port_inv_val,ann_inv_income,monthly_expenses
2.0,48.0,6.0,2.0,180.304,1.0,0.0,4.0,0.36,15.0,0.7,5.276,5.5,0.0,0.0,0.802
2.0,72.0,2.0,11.0,120.0,1.0,50.0,3.0,0.36,15.0,1.223,0.0,24.0,8.0,0.3,0.78
1.0,49.0,1.0,10.0,170.0,1.0,100.0,4.0,0.36,15.0,1.667,110.0,2.0,0.299,0.0,2.602
1.0,85.0,2.0,10.0,1800.0,3.0,50.0,3.0,0.36,15.0,2.6,0.0,150.0,600.0,36.752,3.0
1.0,69.0,2.0,2.0,90.152,3.0,70.0,4.0,0.36,15.0,1.3,0.0,18.0,0.0,0.0,0.85
2.0,71.0,6.0,11.0,1800.0,3.0,100.0,3.0,0.36,15.0,1.324,0.0,5.0,310.597,13.5,2.41
1.0,60.0,2.0,6.0,350.0,2.0,100.0,4.0,0.36,15.0,2.6,91.41,21.238,8.0,0.25,1.654
1.0,65.0,2.0,11.0,2500.0,2.0,100.0,4.0,0.36,15.0,0.73,450.0,360.0,40.0,0.0,7.286
1.0,76.0,2.0,10.0,250.0,3.0,50.0,3.0,0.36,15.0,2.571,0.0,1.0,40.814,1.617,1.3
2.0,66.0,6.0,2.0,150.0,1.0,0.0,4.0,0.0,27.0,1.716,0.0,6.0,0.0,0.0,0.8
1.0,82.0,2.0,12.0,0.0,1.0,0.0,2.0,0.36,15.0,1.353,0.0,60.0,1500.0,65.0,2.3
2.0,82.0,2.0,5.0,210.354,1.0,100.0,3.0,0.36,15.0,0.0,0.0,6.0,0.0,0.0,4.0
2.0,63.0,2.0,11.0,255.61,1.0,0.0,4.0,0.36,15.0,0.0,0.0,35.176,0.0,0.0,1.462
1.0,47.0,2.0,5.0,70.0,3.0,50.0,4.0,0.36,15.0,2.1,55.0,2.941,0.0,0.0,1.68
2.0,73.0,2.0,1.0,150.0,3.0,100.0,4.0,0.36,15.0,0.603,0.0,0.2,0.0,0.0,0.65
1.0,52.0,5.0,4.0,180.0,1.0,100.0,4.0,0.36,15.0,0.1,45.0,5.057,0.1,0.0,1.15
2.0,44.0,1.0,11.0,0.0,1.0,100.0,4.0,0.36,15.0,1.75,0.0,4.0,0.0,0.0,0.6
1.0,69.0,1.0,10.0,120.0,1.0,50.0,3.0,0.36,15.0,4.082,0.0,83.0,512.0,2.718,1.0
1.0,81.0,2.0,11.0,259.472,3.0,50.0,3.0,0.0,6.0,2.034,0.0,100.0,400.0,12.0,0.8
1.0,74.0,2.0,10.0,180.0,3.0,0.0,4.0,0.36,15.0,1.1,0.0,34.0,15.0,0.0,2.3
2.0,62.0,2.0,2.0,90.152,1.0,100.0,4.0,0.36,15.0,0.656,0.0,1.2,0.0,0.0,1.4
1.0,59.0,2.0,6.0,180.0,3.0,0.0,4.0,0.51,4.0,2.01,0.0,3.0,0.0,0.0,1.5
2.0,50.0,6.0,4.0,48.081,3.0,50.0,4.0,0.36,15.0,0.5,19.864,7.0,0.0,0.0,0.529
2.0,85.0,6.0,3.0,572.413,3.0,100.0,4.0,0.36,15.0,1.046,0.0,0.722,0.0,0.0,0.654
2.0,51.0,2.0,4.0,90.152,1.0,20.0,4.0,0.6,1.25,0.267,0.0,20.0,0.0,0.0,0.99
1.0,85.0,2.0,2.0,194.327,1.0,100.0,4.0,0.36,15.0,1.334,4.8,19.02,200.0,1.5,1.328
2.0,56.0,2.0,5.0,144.243,1.0,50.0,4.0,0.36,15.0,0.0,0.0,1.05,0.0,0.0,1.3
1.0,75.0,2.0,10.0,400.0,1.0,0.0,4.0,0.36,15.0,1.84,0.0,20.0,0.0,0.0,2.0
2.0,75.0,6.0,2.0,150.0,3.0,50.0,4.0,0.36,15.0,0.9,0.0,2.505,0.0,0.0,0.5
1.0,61.0,1.0,6.0,260.0,3.0,0.0,4.0,3.36,18.0,0.0,110.0,4.0,0.0,0.0,1.7
1.0,78.0,2.0,6.0,120.0,1.0,0.0,4.0,0.36,15.0,0.605,0.0,15.0,0.0,0.0,2.0
1.0,41.0,2.0,12.0,175.0,1.0,10.0,3.0,0.36,0.815,3.43,211.9,5.681,0.0,0.0,6.215
1.0,76.0,2.0,11.0,1000.0,3.0,20.0,4.0,0.36,15.0,2.6,0.0,20.0,0.0,0.0,1.7
2.0,69.0,1.0,4.0,185.867,3.0,100.0,4.0,0.36,15.0,1.4,0.0,6.0,0.0,0.0,1.0
2.0,57.0,4.0,2.0,36.0,3.0,0.0,4.0,0.36,15.0,0.55,0.0,0.5,0.0,0.0,0.5
2.0,81.0,6.0,2.0,25.0,1.0,25.0,4.0,0.36,15.0,1.6,0.0,90.0,0.0,0.0,0.45
1.0,80.0,2.0,12.0,1400.0,3.0,100.0,4.0,0.36,15.0,4.8,0.0,200.0,44.0,0.0,6.0
1.0,44.0,2.0,8.0,168.516,3.0,50.0,4.0,0.36,15.0,1.8,105.0,7.5,0.0,0.0,1.582
2.0,50.0,5.0,11.0,175.813,3.0,20.0,4.0,0.15,5.65,1.542,35.9,0.237,4.4,0.0,1.755
1.0,59.0,2.0,2.0,0.0,1.0,0.0,3.0,0.36,15.0,0.5,0.0,0.7,0.0,0.0,0.5
1.0,79.0,2.0,4.0,450.0,3.0,100.0,4.0,0.36,15.0,1.117,1.7,40.0,45.0,0.7,2.565
1.0,74.0,2.0,2.0,360.607,1.0,100.0,4.0,0.36,15.0,1.48,1.831,7.0,0.5,0.095,0.89
1.0,69.0,2.0,6.0,100.0,1.0,0.0,4.0,0.36,15.0,2.55,11.0,0.3,0.0,0.0,1.673
1.0,74.0,2.0,4.0,300.506,1.0,100.0,3.0,0.36,15.0,1.615,0.0,200.439,160.597,0.0,1.15
1.0,62.0,2.0,11.0,600.0,3.0,100.0,2.0,8.0,180.0,0.0,0.0,10.0,1725.0,25.0,3.0
1.0,48.0,1.0,7.0,100.0,1.0,0.0,3.0,0.36,15.0,0.0,40.0,0.43,0.0,0.0,0.86
2.0,76.0,6.0,6.0,0.0,1.0,100.0,4.0,0.36,15.0,0.509,0.0,0.5,0.0,0.0,0.66
2.0,71.0,5.0,2.0,0.0,1.0,0.0,4.0,0.36,15.0,0.425,0.0,15.0,0.0,0.0,1.77
1.0,85.0,2.0,2.0,72.121,1.0,40.0,4.0,0.36,15.0,0.7,0.0,30.0,0.0,0.0,1.7
2.0,62.0,4.0,11.0,100.0,1.0,100.0,4.0,0.76,20.0,2.666,182.9,3.6,4.0,0.1,2.206
1.0,76.0,2.0,8.0,115.933,3.0,0.0,3.0,0.36,15.0,2.5,0.0,30.0,135.0,0.5,1.5
2.0,45.0,3.0,8.0,80.0,1.0,75.0,4.0,0.48,8.0,1.433,70.0,5.0,0.0,0.0,1.376
1.0,71.0,2.0,6.0,148.882,3.0,0.0,4.0,0.36,15.0,7.2,0.0,192.0,0.0,0.0,1.7
1.0,71.0,2.0,2.0,240.405,3.0,50.0,4.0,0.36,15.0,1.1,0.0,6.0,160.597,0.0,1.1
1.0,39.0,1.0,10.0,180.0,3.0,40.0,2.0,0.0,12.778,1.983,109.0,0.8,160.597,0.0,1.318
1.0,47.0,2.0,11.0,170.0,1.0,0.0,4.0,2.0,15.0,2.833,0.0,60.0,0.0,0.0,1.4
1.0,41.0,1.0,4.0,40.0,3.0,30.0,3.0,0.36,15.0,1.5,0.0,4.0,0.0,0.0,0.9
2.0,54.0,2.0,11.0,350.0,3.0,50.0,4.0,0.0,3.0,2.817,30.0,2.0,0.0,0.0,3.77
1.0,43.0,1.0,10.0,280.0,3.0,90.0,4.0,0.36,15.0,1.7,56.19,2.0,0.0,0.0,1.22
1.0,83.0,5.0,3.0,200.0,1.0,0.0,4.0,0.36,15.0,1.1,0.0,21.0,160.597,0.0,1.8
1.0,56.0,4.0,4.0,150.0,1.0,20.0,4.0,0.36,15.0,1.75,0.0,4.5,0.0,0.0,1.0
1.0,61.0,2.0,4.0,72.583,1.0,0.0,4.0,0.0,0.083,1.525,0.0,13.0,0.0,0.0,0.74
1.0,32.0,2.0,11.0,0.0,2.0,75.0,4.0,0.36,15.0,2.766,7.5,10.0,0.0,0.0,2.947
2.0,71.0,5.0,11.0,855.883,3.0,0.0,3.0,0.36,15.0,0.665,0.0,70.0,160.597,0.0,1.8
1.0,79.0,2.0,10.0,100.0,3.0,50.0,1.0,0.36,15.0,3.497,0.0,50.0,4590.0,20.0,2.7
1.0,55.0,2.0,10.0,421.997,1.0,0.0,3.0,8.0,200.0,15.0,0.0,60.0,250.0,2.268,2.0
2.0,56.0,2.0,6.0,42.071,1.0,50.0,4.0,0.36,15.0,0.0,0.0,11.0,0.0,0.0,0.8
2.0,69.0,2.0,8.0,250.0,3.0,25.0,4.0,0.36,15.0,0.0,0.0,7.0,0.0,0.0,0.723
1.0,81.0,2.0,10.0,1000.0,3.0,0.0,4.0,0.36,15.0,2.4,0.0,50.0,160.597,0.0,1.6
1.0,76.0,2.0,4.0,180.304,1.0,0.0,4.0,0.36,15.0,0.914,0.0,10.0,910.597,0.0,1.315
1.0,68.0,1.0,6.0,1000.0,1.0,100.0,1.0,0.36,15.0,1.222,0.0,20.0,0.0,0.0,1.0
2.0,46.0,2.0,2.0,120.202,3.0,0.0,4.0,0.36,15.0,0.0,0.0,0.0,0.0,0.0,0.5
1.0,61.0,1.0,1.0,30.051,1.0,0.0,4.0,0.36,15.0,0.0,0.0,0.0,0.0,0.0,0.42
1.0,74.0,2.0,2.0,126.164,1.0,0.0,4.0,0.36,15.0,1.642,0.0,39.0,0.0,0.0,1.315
2.0,74.0,2.0,2.0,120.202,3.0,50.0,4.0,0.36,15.0,0.0,0.0,7.0,0.0,0.0,0.625
1.0,51.0,2.0,8.0,150.0,2.0,50.0,4.0,0.23,9.0,2.141,0.0,27.0,0.0,0.0,1.6
1.0,68.0,2.0,10.0,480.81,1.0,100.0,4.0,0.36,15.0,0.628,0.0,0.68,1.6,0.074,0.6
2.0,60.0,1.0,11.0,70.0,2.0,30.0,4.0,0.72,19.9,2.2,0.0,6.2,14.0,0.0,1.0
1.0,85.0,1.0,10.0,398.216,3.0,0.0,4.0,0.36,15.0,3.535,0.0,200.0,7.0,0.103,0.75
1.0,74.0,5.0,6.0,600.0,1.0,0.0,3.0,0.36,15.0,0.85,0.0,1000.0,285.0,0.0,4.0
1.0,74.0,2.0,2.0,60.101,3.0,0.0,4.0,0.36,15.0,0.78,15.318,0.78,0.0,0.0,0.662
1.0,74.0,6.0,2.0,850.0,3.0,50.0,2.0,0.36,15.0,1.681,0.0,6.0,0.0,0.0,0.6
2.0,77.0,6.0,2.0,500.001,1.0,50.0,4.0,0.36,15.0,0.964,0.0,0.607,1.0,0.1,0.539
2.0,38.0,5.0,2.0,100.0,3.0,0.0,4.0,0.0,1.1,0.0,18.0,0.0,0.0,0.0,0.623
2.0,51.0,2.0,2.0,100.0,1.0,100.0,4.0,0.36,15.0,0.0,18.0,0.5,0.0,0.0,1.316
1.0,67.0,2.0,13.0,350.0,1.0,50.0,4.0,0.36,15.0,2.567,0.0,60.626,7.0,0.1,1.6
2.0,53.0,5.0,4.0,0.0,1.0,100.0,3.0,0.36,15.0,2.209,0.975,6.0,0.687,0.008,1.31
1.0,79.0,2.0,11.0,800.0,3.0,0.0,4.0,8.0,136.0,2.0,140.0,25.0,5000.0,200.0,1.7
1.0,67.0,2.0,2.0,490.0,3.0,0.0,4.0,0.36,15.0,0.923,0.0,2.31,0.0,0.0,0.7
2.0,50.0,1.0,8.0,138.233,3.0,0.0,3.0,1.92,24.0,0.0,0.8,18.0,0.036,0.0,0.453
1.0,42.0,2.0,11.0,0.0,3.0,10.0,3.0,0.8,2.9,0.0,0.0,2.0,0.5,0.02,1.2
2.0,34.0,2.0,5.0,120.0,2.0,0.0,4.0,0.0,0.12,0.7,113.8,0.1,0.0,0.0,1.268
1.0,66.0,2.0,13.0,600.0,3.0,10.0,3.0,0.36,15.0,7.083,0.0,300.0,80.0,3.0,3.0
2.0,82.0,6.0,1.0,0.0,3.0,0.0,4.0,0.36,15.0,0.377,0.0,0.0,0.0,0.0,0.365
2.0,85.0,6.0,2.0,0.0,3.0,50.0,4.0,0.36,15.0,0.636,0.0,3.0,0.0,0.0,0.4
2.0,82.0,6.0,2.0,150.253,3.0,0.0,4.0,0.36,15.0,1.75,0.0,11.0,0.0,0.0,1.1
1.0,70.0,2.0,2.0,500.0,3.0,0.0,4.0,0.36,15.0,2.5,0.0,12.0,0.0,0.0,2.0
1.0,55.0,2.0,4.0,60.0,1.0,10.0,4.0,0.36,15.0,1.0,0.0,25.0,0.0,0.0,0.457
2.0,38.0,2.0,10.0,0.0,3.0,10.0,4.0,0.36,15.0,1.216,0.0,8.0,0.0,0.0,1.415
2.0,71.0,6.0,2.0,200.0,1.0,0.0,4.0,0.36,15.0,0.711,64.7,10.0,0.0,0.0,0.905
1.0,62.0,2.0,6.0,200.0,3.0,50.0,4.0,3.0,40.174,3.383,0.0,160.0,0.0,0.0,2.3
2.0,81.0,6.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.806,0.0,0.166,0.0,0.0,0.26
1.0,60.0,2.0,4.0,260.0,2.0,50.0,4.0,6.0,12.0,2.6,30.0,120.0,0.0,0.0,1.8
1.0,52.0,5.0,6.0,370.0,3.0,100.0,3.0,3.0,27.0,3.16,155.0,35.0,0.0,0.0,1.35
2.0,57.0,2.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,0.0,1.247,0.0,0.0,0.823
1.0,62.0,2.0,6.0,60.101,3.0,0.0,4.0,0.36,15.0,0.0,0.0,9.0,0.0,0.0,0.6
2.0,67.0,2.0,6.0,0.0,1.0,50.0,4.0,0.36,15.0,0.0,0.0,40.0,0.0,0.0,0.4
2.0,38.0,2.0,11.0,123.0,1.0,20.0,4.0,0.36,15.0,1.537,89.9,10.0,0.0,0.0,1.19
1.0,60.0,2.0,8.0,180.445,3.0,50.0,4.0,0.85,6.0,1.4,0.0,4.0,16.874,0.438,1.0
2.0,53.0,2.0,11.0,480.81,3.0,100.0,4.0,5.0,30.0,2.0,0.0,30.0,40.0,1.2,1.2
1.0,71.0,2.0,12.0,420.708,3.0,0.0,4.0,0.36,15.0,2.866,26.958,55.0,26.0,0.544,3.09
1.0,33.0,1.0,2.0,0.0,3.0,0.0,3.0,0.36,15.0,0.507,0.0,0.0,0.0,0.0,0.15
2.0,35.0,1.0,12.0,0.0,3.0,0.0,4.0,0.36,15.0,1.313,0.0,2.226,0.0,0.0,1.275
1.0,70.0,1.0,2.0,130.0,3.0,20.0,3.0,0.36,15.0,0.583,0.78,340.0,0.0,0.0,0.478
1.0,54.0,2.0,4.0,60.0,1.0,20.0,4.0,0.0,80.0,1.0,0.0,35.0,120.0,2.0,1.3
2.0,47.0,1.0,6.0,0.0,2.0,80.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.588
1.0,62.0,1.0,12.0,68.474,3.0,0.0,4.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.5
1.0,61.0,2.0,5.0,80.0,3.0,50.0,1.0,0.36,15.0,1.6,15.0,2.0,7.0,0.15,1.549
2.0,73.0,2.0,6.0,100.0,3.0,100.0,4.0,0.36,15.0,1.75,0.0,24.0,0.0,0.0,2.5
1.0,84.0,2.0,2.0,150.253,3.0,0.0,4.0,0.36,15.0,0.65,0.0,35.0,0.0,0.0,1.2
2.0,38.0,1.0,8.0,0.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,0.156,0.0,0.0,0.42
1.0,57.0,2.0,6.0,150.0,1.0,100.0,3.0,0.0,10.0,0.0,114.318,3.0,0.0,0.0,2.312
1.0,74.0,2.0,2.0,125.0,3.0,20.0,4.0,0.36,15.0,2.2,0.0,12.0,0.0,0.0,0.98
2.0,53.0,2.0,4.0,228.385,3.0,0.0,4.0,0.36,15.0,0.0,120.766,0.6,0.0,0.0,2.427
1.0,70.0,2.0,6.0,272.083,1.0,50.0,3.0,0.36,15.0,1.815,0.0,72.721,0.0,0.0,1.5
1.0,40.0,1.0,11.0,0.0,1.0,50.0,4.0,0.36,15.0,2.45,0.0,7.0,0.0,0.0,1.35
1.0,69.0,2.0,13.0,500.0,3.0,50.0,4.0,0.36,15.0,3.7,0.0,150.0,160.597,0.0,4.0
1.0,46.0,2.0,11.0,380.0,3.0,0.0,4.0,0.36,15.0,0.0,0.0,37.179,20.0,10.07,4.0
1.0,77.0,2.0,10.0,359.751,1.0,0.0,4.0,0.36,15.0,1.625,0.0,16.0,160.597,0.0,1.725
1.0,85.0,2.0,2.0,129.514,1.0,90.0,3.0,0.36,15.0,0.66,0.0,20.0,1000.0,14.0,1.9
2.0,42.0,1.0,8.0,70.0,1.0,0.0,4.0,0.36,15.0,1.7,20.0,2.1,0.0,0.0,1.15
2.0,35.0,2.0,11.0,190.0,1.0,25.0,3.0,2.0,17.0,0.9,0.0,30.0,0.0,0.0,2.093
2.0,54.0,2.0,8.0,136.295,1.0,50.0,4.0,0.36,15.0,1.283,0.0,5.0,0.0,0.0,1.5
1.0,69.0,2.0,11.0,601.012,3.0,0.0,3.0,4.05,100.05,8.166,0.0,60.0,195.0,8.0,6.0
1.0,37.0,2.0,4.0,168.283,1.0,0.0,4.0,0.36,15.0,0.0,0.0,11.783,0.0,0.0,1.415
2.0,38.0,2.0,5.0,180.0,2.0,0.0,4.0,0.36,15.0,2.475,103.802,0.2,0.0,0.0,1.752
2.0,40.0,2.0,12.0,250.0,1.0,100.0,4.0,0.36,15.0,2.583,170.0,3.5,0.0,0.0,3.2
1.0,76.0,2.0,5.0,150.0,1.0,20.0,4.0,0.36,15.0,0.92,0.0,0.4,0.0,0.0,0.9
1.0,40.0,5.0,2.0,149.0,2.0,0.0,4.0,0.36,15.0,2.936,146.886,0.4,0.494,0.028,1.32
1.0,85.0,6.0,1.0,60.101,1.0,50.0,4.0,0.36,15.0,0.628,0.0,3.5,0.0,0.0,0.42
1.0,33.0,1.0,4.0,90.0,3.0,0.0,4.0,0.36,15.0,1.2,160.0,0.2,0.0,0.0,2.1
2.0,42.0,1.0,6.0,120.0,1.0,50.0,4.0,0.36,15.0,0.73,225.0,0.4,0.0,0.0,1.49
1.0,50.0,2.0,8.0,100.0,2.0,35.0,4.0,0.36,15.0,2.216,90.1,1.9,0.0,0.0,1.981
2.0,33.0,2.0,10.0,48.081,3.0,30.0,4.0,0.36,15.0,1.633,40.0,10.0,0.01,0.0,1.09
1.0,48.0,2.0,2.0,230.0,1.0,0.0,4.0,0.0,3.2,1.381,124.6,12.7,0.0,0.0,2.692
1.0,43.0,2.0,4.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,3.4,0.009,0.0,0.0,0.798
1.0,30.0,2.0,8.0,0.0,2.0,70.0,4.0,0.36,15.0,2.384,8.0,2.0,0.0,0.0,1.8
2.0,82.0,6.0,1.0,39.794,3.0,0.0,4.0,0.36,15.0,0.7,0.0,0.01,0.0,0.0,0.3
1.0,62.0,4.0,8.0,60.0,1.0,100.0,4.0,0.36,15.0,1.0,0.0,1.0,0.0,0.0,0.9
1.0,52.0,2.0,6.0,145.0,2.0,100.0,4.0,0.49614285714285716,3.1285714285714286,1.8,5.0,50.0,16.5,0.3,3.231
2.0,55.0,2.0,1.0,60.101,3.0,100.0,4.0,0.36,15.0,0.0,0.0,1.873,0.0,0.0,0.464
1.0,72.0,6.0,2.0,42.071,1.0,0.0,4.0,0.36,15.0,1.04,0.315,6.0,0.0,0.0,1.555
1.0,82.0,1.0,4.0,54.0,3.0,100.0,4.0,0.36,15.0,0.664,0.0,20.81,0.0,0.0,1.0
1.0,75.0,2.0,11.0,360.437,1.0,2.0,3.0,0.36,15.0,2.1,0.0,18.0,50.0,0.05,1.6
2.0,48.0,3.0,8.0,0.0,1.0,20.0,4.0,0.36,15.0,1.3,0.0,18.31,0.0,0.0,1.55
2.0,42.0,2.0,12.0,1200.0,3.0,30.0,4.0,4.5,60.0,10.0,350.0,40.0,170.0,0.0,7.15
2.0,43.0,2.0,6.0,165.634,3.0,100.0,3.0,0.088,0.1,0.945,171.193,1.917,0.0,0.0,2.555
1.0,45.0,2.0,11.0,126.0,1.0,35.0,4.0,0.36,15.0,1.8,13.6,9.0,165.597,0.36,2.47
1.0,65.0,2.0,11.0,90.152,1.0,15.0,4.0,0.36,15.0,1.1,0.0,1.2,0.0,0.0,1.0
1.0,69.0,2.0,11.0,500.0,3.0,0.0,3.0,0.36,15.0,4.414,0.0,20.0,30.0,1.2,1.9
1.0,85.0,2.0,11.0,1200.0,3.0,0.0,3.0,0.36,15.0,0.0,0.0,500.0,2300.0,18.0,2.0
1.0,53.0,2.0,6.0,350.0,1.0,0.0,4.0,0.36,15.0,0.0,0.0,18.0,250.0,4.0,1.3
1.0,46.0,2.0,8.0,150.0,3.0,0.0,4.0,0.36,15.0,1.2,38.4,0.2,0.0,0.0,0.791
1.0,81.0,2.0,2.0,242.502,1.0,10.0,4.0,0.36,15.0,1.285,0.0,0.0134,0.0,0.0,0.569
2.0,60.0,6.0,2.0,120.0,3.0,50.0,4.0,0.36,15.0,1.3,74.0,3.144,0.0,0.0,1.045
1.0,59.0,2.0,11.0,1300.0,2.0,0.0,4.0,12.0,100.0,4.5,20.0,30.0,0.0,0.0,8.012
1.0,62.0,2.0,11.0,300.0,2.0,100.0,3.0,1.0,188.454,2.5,0.0,120.0,84.932,0.917,3.0
2.0,33.0,5.0,11.0,0.0,3.0,50.0,4.0,0.36,15.0,1.098,0.0,2.5,0.0,0.0,0.6
2.0,48.0,2.0,2.0,40.0,3.0,50.0,4.0,0.36,15.0,0.0,0.0,0.015,0.0,0.0,0.775
1.0,74.0,6.0,4.0,180.304,2.0,0.0,4.0,0.36,15.0,1.35,3.5,18.0,0.0,0.0,1.39
1.0,60.0,2.0,5.0,200.0,2.0,65.0,3.0,0.36,15.0,3.8,22.5,2.0,0.0,0.0,1.518
1.0,55.0,2.0,5.0,210.0,1.0,40.0,4.0,0.0,3.3333333333333335,0.0,0.0,2.0,0.6,0.006,0.7
2.0,68.0,2.0,3.0,138.669,1.0,50.0,4.0,0.36,15.0,0.0,0.0,28.0,147.0,0.3,0.65
1.0,40.0,1.0,12.0,270.0,3.0,35.0,2.0,3.2,10.0,0.0,201.4,15.0,160.597,0.0,3.362
2.0,79.0,6.0,2.0,78.692,1.0,100.0,4.0,0.36,15.0,1.0,0.0,43.343,0.0,0.0,1.4
2.0,45.0,5.0,8.0,100.0,3.0,0.0,3.0,0.36,15.0,1.1,113.806,1.0,0.0,0.0,1.59
1.0,36.0,2.0,11.0,80.0,1.0,0.0,3.0,0.0,0.3,3.581,0.0,50.0,151.6,0.04,1.075
1.0,56.0,2.0,4.0,60.0,1.0,100.0,4.0,0.36,15.0,1.27,0.0,37.74,3.3,0.0,1.5
1.0,55.0,2.0,8.0,300.0,1.0,100.0,4.0,0.36,15.0,1.5,0.0,15.0,0.0,0.0,3.0
1.0,42.0,6.0,6.0,127.539,1.0,50.0,4.0,0.36,15.0,1.0,0.0,27.0,0.0,0.0,0.9
1.0,63.0,2.0,2.0,70.0,1.0,100.0,4.0,0.36,15.0,1.337,4.0,0.665,0.0,0.0,1.663
1.0,47.0,2.0,4.0,200.0,1.0,0.0,4.0,0.36,15.0,1.667,20.0,9.5,0.0,0.0,2.405
2.0,45.0,5.0,4.0,150.0,1.0,0.0,4.0,0.36,15.0,1.33,2.1,1.0,0.0,0.0,0.849
2.0,44.0,1.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.851,0.0,0.5,0.0,0.0,0.74
1.0,61.0,2.0,6.0,180.0,3.0,100.0,2.0,0.0,20.0,0.0,32.0,6.5,1049.2,20.0,2.665
1.0,73.0,2.0,6.0,800.0,1.0,50.0,3.0,0.36,15.0,3.025,150.0,3.0,412.0,10.0,3.4
2.0,45.0,2.0,11.0,0.0,3.0,50.0,1.0,0.36,15.0,1.7,5.0,0.9,0.0,0.0,1.827
1.0,69.0,2.0,4.0,45.0,3.0,50.0,4.0,0.36,15.0,1.702,0.0,3.0,0.0,0.0,0.8
1.0,64.0,2.0,13.0,340.0,3.0,0.0,3.0,0.0,250.0,2.5,0.0,50.0,1500.0,0.0,1.2
1.0,58.0,2.0,13.0,1000.0,2.0,0.0,4.0,8.0,160.0,0.0,20.0,100.0,0.02,0.0,6.348
2.0,57.0,2.0,2.0,120.0,1.0,50.0,4.0,0.36,0.36,1.08,0.8,0.18,0.0,0.0,3.134
1.0,81.0,2.0,2.0,57.255,3.0,50.0,4.0,0.36,15.0,1.516,0.0,1.3,0.0,0.0,1.07
1.0,74.0,2.0,14.0,820.0,3.0,55.0,3.0,0.36,15.0,1.866,0.0,28.0,40.0,3.0,4.0
1.0,64.0,2.0,11.0,300.0,3.0,50.0,4.0,0.0,2.8,1.417,0.0,20.0,0.0,0.0,2.0
2.0,71.0,6.0,2.0,0.0,1.0,100.0,4.0,0.36,15.0,0.703,0.0,0.3,0.0,0.0,0.4
2.0,70.0,2.0,2.0,50.0,3.0,50.0,3.0,0.36,15.0,0.83,196.563,0.0,4.621,0.0,2.023
1.0,61.0,2.0,7.0,160.0,1.0,0.0,4.0,0.36,15.0,0.0,90.9,2.0,0.0,0.0,2.02
1.0,74.0,2.0,10.0,420.708,3.0,100.0,3.0,0.36,15.0,1.5,0.0,50.0,700.0,35.0,3.5
1.0,45.0,2.0,10.0,536.582,3.0,50.0,3.0,0.085,5.198,4.783,72.0,140.0,7.1,0.08,1.65
2.0,36.0,1.0,3.0,30.051,3.0,40.0,4.0,0.36,15.0,0.0,0.0,1.4,0.0,0.0,0.707
1.0,65.0,2.0,11.0,450.0,3.0,0.0,2.0,6.0,200.0,3.22,30.0,30.0,270.0,2.0,4.3
2.0,67.0,6.0,4.0,78.132,3.0,0.0,4.0,0.36,15.0,0.7,1.9,1.0,0.0,0.0,0.498
1.0,46.0,2.0,2.0,130.0,1.0,100.0,4.0,0.0,3.0,2.293,66.2,0.4,0.0,0.0,1.523
1.0,60.0,2.0,6.0,265.0,3.0,0.0,4.0,2.0,36.0,1.5,120.0,1.8,0.0,0.0,1.265
1.0,70.0,2.0,10.0,350.0,3.0,100.0,4.0,0.36,15.0,2.45,0.0,12.0,30.0,0.0,3.0
1.0,40.0,2.0,8.0,270.0,3.0,50.0,4.0,2.705,15.63,2.8,230.0,20.0,0.0,0.0,1.95
1.0,57.0,2.0,8.0,240.0,3.0,50.0,4.0,0.36,15.0,3.033,100.0,9.0,0.0,0.0,1.7
2.0,41.0,2.0,2.0,69.946,1.0,0.0,4.0,0.36,15.0,0.0,67.17,0.0,0.0,0.0,1.54
1.0,71.0,2.0,2.0,330.0,3.0,50.0,4.0,0.36,15.0,0.775,0.0,48.0,250.0,8.0,0.585
2.0,85.0,6.0,2.0,200.0,1.0,18.0,4.0,0.36,15.0,0.38,0.0,5.0,0.0,0.0,1.4
1.0,73.0,2.0,8.0,0.0,2.0,40.0,4.0,0.36,15.0,0.444,4.2,0.05,0.0,0.0,0.609
1.0,52.0,2.0,11.0,700.0,3.0,20.0,3.0,3.35,45.0,0.0,78.0,291.856,459.292,3.189,1.799
1.0,85.0,2.0,13.0,0.0,1.0,0.0,3.0,0.36,15.0,3.214,0.0,129.0,4412.0,549.491,19.18
1.0,43.0,2.0,4.0,180.0,1.0,50.0,4.0,0.36,15.0,1.36,52.37,4.0,0.0,0.0,1.435
2.0,84.0,1.0,4.0,51.127,1.0,15.0,4.0,0.36,15.0,0.972,0.0,0.2,0.0,0.0,0.35
2.0,37.0,2.0,4.0,0.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,0.008,0.0,0.0,2.15
